,subject,path,gender,face_score1,s_uri,s_wiki_title,s_pop
26490,Daniel Lafferty,99/26451999_1989-05-18_2012.jpg,male,2.454842423098256,Q3701648,Daniel_Lafferty,160248.0
26491,Isamu Noguchi,08/301708_1904-11-17_1941.jpg,male,2.454821777849281,Q442628,Isamu_Noguchi,1284877.0
26492,John Talen,19/11016419_1965-01-18_1986.jpg,male,2.4547511751107005,Q597113,John_Talen,4649.0
26493,Arthur Eddington,74/2274_1882-12-28_1944.jpg,male,2.454601427657262,Q215022,Arthur_Eddington,763943.0
26494,Yura Movsisyan,95/3853195_1987-08-02_2015.jpg,male,2.4545977453303616,Q440802,Yura_Movsisyan,274762.0
26495,Wayne Hancock,20/898720_1965-05-01_2010.jpg,male,2.454539886113157,Q2917472,Wayne_Hancock,103048.0
26496,Leo Komarov,37/4662437_1987-01-23_2012.jpg,male,2.454474363050492,Q928815,Leo_Komarov,368629.0
26497,Brendon Lade,82/3423382_1976-07-10_2007.jpg,male,2.45431477673903,Q4961179,Brendon_Lade,37930.0
26498,Mason Ryan,94/28332094_1982-01-13_2010.jpg,male,2.4542988619485584,Q314920,Mason_Ryan,814649.0
26499,Vint Cerf,33/32433_1943-06-23_2010.jpg,male,2.4541993980128294,Q92743,Vint_Cerf,1829358.0
26500,Thiago Motta,45/2322845_1982-08-28_2013.jpg,male,2.4541744635915843,Q191885,Thiago_Motta,1978018.0
26501,Aydın Yılmaz,00/3982800_1988-01-29_2012.jpg,male,2.453990273899747,Q792898,Aydın_Yılmaz,37123.0
26502,Hermione Gingold,61/1074161_1897-12-09_1973.jpg,female,2.4539763615061507,Q293067,Hermione_Gingold,583057.0
26503,Trent Cotchin,45/14411545_1990-04-07_2013.jpg,male,2.45387343140562,Q7838382,Trent_Cotchin,337702.0
26504,Chuck Hiller,51/1088551_1934-10-01_1961.jpg,male,2.45386699061434,Q2967594,Chuck_Hiller,28060.0
26505,Robert Ballagh,05/198705_1943-09-22_2014.jpg,male,2.4537662471562918,Q7341837,Robert_Ballagh,42001.0
26506,Didier Zokora,37/2626837_1980-12-14_2012.jpg,male,2.453599649617198,Q207397,Didier_Zokora,607819.0
26507,Rocky Johnson,30/39362130_1971-07-24_2013.jpg,male,2.4535770394143968,Q1356412,Rocky_Johnson,10322732.0
26508,Alain Caveglia,69/11576169_1968-03-28_2013.jpg,male,2.453084616531976,Q520658,Alain_Caveglia,12643.0
26509,Tony Tchani,60/25807760_1989-04-13_2010.jpg,male,2.4529698007299223,Q3531911,Tony_Tchani,102992.0
26510,McDonald Mariga,91/5975391_1987-04-04_2010.jpg,male,2.452942162081873,Q313893,McDonald_Mariga,563754.0
26511,Nenad Milosavljević,44/15863644_1954-02-06_2008.jpg,male,2.452896793479936,Q6563562,Nenad_Milosavljević,35282.0
26512,Ron Barassi,30/92930_1936-02-27_2008.jpg,male,2.452870212112632,Q3441366,Ron_Barassi,338627.0
26513,Henry Conger Pratt,23/28734623_1882-09-02_1940.jpg,male,2.452766127557731,Q5719744,Henry_Conger_Pratt,9417.0
26514,Carlos Enrique Díaz Sáenz Valiente,58/34751358_1917-01-25_1955.jpg,male,2.4527619641463443,Q2842642,Carlos_Enrique_Díaz_Sáenz_Valiente,13468.0
26515,Peter Hallström,07/9940207_1965-01-19_2011.jpg,male,2.4527191854514747,Q5785196,Peter_Hallström,4033.0
26516,Bob Woodruff,99/2032699_1961-08-18_2015.jpg,male,2.452688255382413,Q888334,Bob_Woodruff,898795.0
26517,Nigel Lythgoe,86/3879486_1949-07-09_2010.jpg,male,2.452556824535597,Q1803708,Nigel_Lythgoe,1010527.0
26518,Yank Azman,60/22713160_1947-10-19_2011.jpg,male,2.452437034797509,Q16113947,Yank_Azman,33196.0
26519,Grafite,72/3139272_1979-04-02_2009.jpg,male,2.4523612925772555,Q159059,Grafite,582190.0
26520,Jacob Haugaard,08/22256708_1952-05-12_2010.jpg,male,2.452261696503975,Q6118721,Jacob_Haugaard,86923.0
26521,Paul Chapman,47/3887447_1981-11-05_2011.jpg,male,2.452102180185296,Q7149782,Paul_Chapman,8888.0
26522,Andy Hamilton,72/406072_1954-05-28_2007.jpg,male,2.4519610275667696,Q1379814,Andy_Hamilton,882793.0
26523,Ron Arad,52/8015452_1958-05-05_1987.jpg,male,2.451714145486625,Q526147,Ron_Arad,6138.0
26524,Sidney Ponson,80/1340080_1976-11-02_2008.jpg,male,2.451693963032324,Q3483336,Sidney_Ponson,148067.0
26525,Alexander Ketzer,78/45247978_1993-11-10_2014.jpg,male,2.451433509489518,Q18917123,Alexander_Ketzer,1992.0
26526,Nathan Aké,31/38030731_1995-02-18_2013.jpg,male,2.4513969488760905,Q1755683,Nathan_Aké,3285615.0
26527,Clinton Jencks,78/3457778_1918-03-01_1954.jpg,male,2.4513036306688822,Q5134162,Clinton_Jencks,13460.0
26528,Bernard Hopkins,34/23173834_1965-01-15_2014.jpg,male,2.451288877814953,Q531804,Bernard_Hopkins,4012106.0
26529,Ishak Belfodil,92/24077792_1992-01-12_2013.jpg,male,2.451238553711363,Q975390,Ishak_Belfodil,412023.0
26530,Diego Contento,93/20882593_1990-05-01_2015.jpg,male,2.4511713092269387,Q155054,Diego_Contento,312870.0
26531,Stuart O'Grady,04/931404_1973-08-06_2013.jpg,male,2.451014602873318,Q145469,Stuart_O'Grady,98455.0
26532,Ruben Mendoza,41/10947041_1931-06-02_1956.jpg,male,2.450906257080478,Q7375984,Ruben_Mendoza,28213.0
26533,Denis Law,38/935938_1940-02-24_2011.jpg,male,2.4508126362286298,Q233565,Denis_Law,1994407.0
26534,Wu Jing,97/5680097_1974-04-03_2005.jpg,male,2.450614299756819,Q8038922,Wu_Jing,14135.0
26535,Mani Ratnam,41/222441_1956-06-02_2010.jpg,male,2.45054552164235,Q174648,Mani_Ratnam,6560999.0
26536,Modibo Maïga,65/15687665_1987-09-03_2015.jpg,male,2.4505178108966463,Q650638,Modibo_Maïga,247838.0
26537,Sam Neill,33/21188633_1947-09-14_2010.jpg,male,2.450334605163417,Q214309,Sam_Neill,12140023.0
26538,Johnny Moss,76/979276_1907-05-14_1974.jpg,male,2.450191209083218,Q528347,Johnny_Moss,287175.0
26539,Karl Slover,62/18086562_1918-09-21_2006.jpg,male,2.44990111670589,Q1733040,Karl_Slover,83788.0
26540,François Cevert,18/598118_1944-02-25_1973.jpg,male,2.4498722934940016,Q172773,François_Cevert,668462.0
26541,Frances Bergen,84/7208484_1922-09-14_1990.jpg,female,2.4497421792848004,Q535012,Frances_Bergen,633640.0
26542,Bryan Brown,75/1148575_1947-06-23_2009.jpg,male,2.449698028826296,Q363659,Bryan_Brown,2796457.0
26543,Dwayne Allen,35/33478835_1990-02-24_2015.jpg,male,2.4495571653705785,Q3041875,Dwayne_Allen,396127.0
26544,Deividas Dulkys,63/35037163_1988-03-21_2013.jpg,male,2.449537113020635,Q3704823,Deividas_Dulkys,28646.0
26545,Pat Robertson,08/49908_1930-03-22_2006.jpg,male,2.4494905578419672,Q364990,Pat_Robertson,3071130.0
26546,Patrick Paauwe,33/2702133_1975-12-27_2006.jpg,male,2.44935261334301,Q258872,Patrick_Paauwe,26420.0
26547,Paul Bader,86/37259286_1883-07-20_1941.jpg,male,2.4491857602335285,Q77592,Paul_Bader,39574.0
26548,Colin Camerer,86/1075386_1959-12-04_2013.jpg,male,2.4491541454454016,Q1108379,Colin_Camerer,52440.0
26549,Max Gallo,89/6698589_1932-01-07_2009.jpg,male,2.4490947522916944,Q516318,Max_Gallo,60740.0
26550,Cody McLeod,31/14794731_1984-06-26_2014.jpg,male,2.4490149297851267,Q938657,Cody_McLeod,147247.0
26551,Eltaj Safarli,26/32438826_1992-05-18_2013.jpg,male,2.4489568555393166,Q1334037,Eltaj_Safarli,17562.0
26552,André De Shields,61/3648861_1946-01-12_2009.jpg,male,2.4486876394617068,Q4759878,André_De_Shields,813976.0
26553,Clio Goldsmith,93/16307693_1957-06-16_1981.jpg,female,2.4482898756841944,Q446742,Clio_Goldsmith,154602.0
26554,Steve Martin,10/102910_1945-08-14_2011.jpg,male,2.448155832315691,Q16473,Steve_Martin,15075241.0
26555,Namir Noor-Eldeen,69/26842169_1984-09-01_2007.jpg,male,2.448117791429667,Q3304570,Namir_Noor-Eldeen,191177.0
26556,Omar Sy,82/34321382_1978-01-20_2013.jpg,male,2.4478889129664894,Q357387,Omar_Sy,5240531.0
26557,Lee Radziwill,54/1557054_1933-03-03_1962.jpg,female,2.4477912593395623,Q1081523,Lee_Radziwill,3853855.0
26558,Brenda Fricker,76/630976_1945-02-17_1990.jpg,female,2.4476606382917003,Q230214,Brenda_Fricker,2287241.0
26559,Jon English,17/2669117_1949-03-26_2010.jpg,male,2.4471390687635823,Q4357464,Jon_English,725038.0
26560,Inna Shevchenko,85/39139185_1990-06-23_2010.jpg,female,2.4470373089542523,Q13834877,Inna_Shevchenko,172269.0
26561,Pekka Vasala,46/442346_1948-04-17_1972.jpg,male,2.446543623517984,Q954901,Pekka_Vasala,22167.0
26562,Álvaro Recoba,64/1528264_1976-03-17_2007.jpg,male,2.4465080502840406,Q204108,Álvaro_Recoba,822585.0
26563,Alex Lambert,27/26250227_1990-12-10_2011.jpg,male,2.446457769726602,Q5932635,Alex_Lambert,45715.0
26564,Hamilton Camp,23/2830223_1934-10-30_2005.jpg,male,2.446289363714436,Q323503,Hamilton_Camp,398539.0
26565,Les Cocker,06/24792306_1924-03-13_1972.jpg,male,2.446091907583837,Q6529360,Les_Cocker,1394.0
26567,Carlos Frenk,35/5440635_1951-10-27_2012.jpg,male,2.446046065691067,Q1042912,Carlos_Frenk,58054.0
26568,Nick Licata,35/22908935_1897-02-20_1960.jpg,male,2.445744010569601,Q7027477,Nick_Licata,1066.0
26569,Donald Judd,61/443961_1928-06-03_1997.jpg,male,2.445497885351764,Q250293,Donald_Judd,644841.0
26570,Dorothy Hinshaw Patent,64/37995964_1940-04-30_2007.jpg,female,2.4454097750647312,Q5298459,Dorothy_Hinshaw_Patent,3715.0
26571,Fumiyuki Hashimoto,24/17354624_1982-04-21_2009.jpg,male,2.445137120479055,Q5508606,Fumiyuki_Hashimoto,21313.0
26572,Raúl Bravo,45/2395745_1981-04-14_2010.jpg,male,2.445001621848302,Q314494,Raúl_Bravo,235878.0
26573,Viktoria Tolstoy,98/670098_1974-07-29_2009.jpg,female,2.4448765348185404,Q442863,Viktoria_Tolstoy,147913.0
26574,Rasmus Seebach,04/25229204_1980-03-28_2010.jpg,male,2.444828953447548,Q726356,Rasmus_Seebach,75769.0
26575,Katelyn Tarver,51/1822751_1989-11-02_2011.jpg,female,2.4447996845384314,Q271614,Katelyn_Tarver,697760.0
26576,"Alexander, Crown Prince of Yugoslavia",68/528368_1945-07-17_2015.jpg,male,2.444667631590345,Q815126,"Alexander,_Crown_Prince_of_Serbia",1393.0
26577,Gustavo Dudamel,59/5065759_1981-01-26_2008.jpg,male,2.444332109012628,Q160390,Gustávo_Dudamel,
26578,Aldo de Nigris,82/6152582_1983-07-22_2012.jpg,male,2.444263751584679,Q926266,Aldo_de_Nigrs,0.0
26579,Andrew Talansky,95/32001395_1988-11-23_2011.jpg,male,2.4442421298921264,Q507896,Andrew_Talansky,113232.0
26580,Diesel,08/2952708_1966-05-31_2006.jpg,male,2.444060719852838,Q1221452,Diesel,560251.0
26581,Keith Whitley,25/431125_1955-07-01_1988.jpg,male,2.443757325428002,Q346036,Keith_Whitley,3330765.0
26582,Deon Grant,39/2012439_1979-03-14_2008.jpg,male,2.443622711467464,Q3705651,Deon_Grant,80670.0
26583,Robert A. Heinlein,89/25389_1907-07-07_1976.jpg,male,2.443453782171236,Q123078,Robert_A._Heinlein,3564401.0
26584,Oliver Ackland,45/2552845_1979-11-09_2010.jpg,male,2.4433372445006194,Q3350643,Oliver_Ackland,125372.0
26585,Juulia Turkkila,13/31637613_1994-11-03_2011.jpg,female,2.443223949230425,Q4346013,Juulia_Turkkila,29814.0
26586,Jeon Soo-il,04/24043704_1959-09-25_2009.jpg,male,2.4431577486399103,Q634908,Jeon_Soo-il,6885.0
26587,Jaden Smith,51/8394551_1998-07-08_2009.jpg,male,2.443124495994366,Q221364,Jaden_Smith,22445007.0
26588,Tech N9ne,32/1421432_1971-11-08_2006.jpg,male,2.4429728693187074,Q359303,Tech_N9ne,4329379.0
26589,Vaughn Chipeur,28/7744128_1984-12-21_2007.jpg,male,2.442861659149965,Q2494641,Vaughn_Chipeur,11122.0
26590,Sonny Chiba,96/415196_1939-01-23_2005.jpg,male,2.4427822666569234,Q351732,Sonny_Chiba,1552880.0
26591,Ted Barrett,69/6152769_1965-07-31_2012.jpg,male,2.4426551812949397,Q3517015,Ted_Barrett,121388.0
26592,Maxi López,05/2716305_1984-04-03_2005.jpg,male,2.442400433103772,Q312317,Maxi_López,2594527.0
26593,Dan Gutman,79/12024179_1955-10-19_2011.jpg,male,2.44219614243848,Q5213621,Dan_Gutman,163094.0
26594,Corey Hart,36/1448736_1962-05-31_1990.jpg,male,2.4421771687441307,Q11773212,Corey_Hart,78579.0
26595,Allu Aravind,65/5724365_1949-01-10_2013.jpg,male,2.442144602386612,Q12990834,Allu_Aravind,3688990.0
26596,Rene Russo,64/226564_1954-02-17_2011.jpg,female,2.442129292345194,Q229612,Rene_Russo,7624487.0
26597,Eulalio González,78/24562178_1921-12-16_1966.jpg,male,2.442065007892225,Q5408740,Eulalio_González,147643.0
26598,Ana Bogdan,39/19152639_1992-11-25_2015.jpg,female,2.4419379097039533,Q3614850,Ana_Bogdan,259347.0
26599,Zoran Tošić,36/13144236_1987-04-28_2011.jpg,male,2.4418306472315545,Q211596,Zoran_Tošić,609188.0
26600,Sebastian Deisler,04/1810004_1980-01-05_2005.jpg,male,2.441769344098468,Q160106,Sebastian_Deisler,293065.0
26601,Jamie Bamber,47/2094047_1973-04-03_2012.jpg,male,2.4416825082990536,Q355024,Jamie_Bamber,1849587.0
26602,John Christgau,22/8334322_1934-02-11_2009.jpg,male,2.441620618775768,Q6226004,John_Christgau,6518.0
26603,Morgan Lamoisson,95/40083995_1988-09-07_2014.jpg,male,2.441613229942258,Q3323978,Morgan_Lamoisson,1307.0
26604,Michael Apted,79/524579_1941-02-10_2007.jpg,male,2.4416015363460777,Q350717,Michael_Apted,974983.0
26605,Melanie Oudin,48/18504248_1991-09-23_2014.jpg,female,2.441511279723575,Q30787,Melanie_Oudin,221363.0
26606,Nevada Barr,45/1171945_1952-03-01_2006.jpg,female,2.441490035221543,Q447404,Nevada_Barr,192678.0
26607,Frank Wrathall,67/30038667_1986-10-04_2012.jpg,male,2.441087189048593,Q5490491,Frank_Wrathall,20095.0
26608,Carlos Büsser,53/37190953_1928-01-10_2012.jpg,male,2.441084855461746,Q3243930,Carlos_Büsser,30995.0
26609,Nathaniel Knight-Percival,98/36943198_1987-03-31_2011.jpg,male,2.441014005250133,Q6969716,Nathaniel_Knight-Percival,84071.0
26610,John Byrne,20/75920_1950-07-06_1992.jpg,male,2.440747409748522,Q3181154,John_Byrne,48053.0
26611,Evan Davis,78/3101278_1962-04-08_2007.jpg,male,2.440435754817743,Q5415364,Evan_Davis,626678.0
26612,Chris Kirkland,15/1017615_1981-05-02_2010.jpg,male,2.440170743427052,Q314235,Chris_Kirkland,604277.0
26613,Jan van de Graaff,01/20918601_1944-09-24_1966.jpg,male,2.4401075932255147,Q2310601,Jan_van_de_Graaff,3998.0
26614,Robert S. Johnson,07/3357507_1920-02-21_1944.jpg,male,2.439896604677187,Q3938322,Robert_S._Johnson,146269.0
26615,Claus Norreen,04/1621104_1970-06-05_2008.jpg,male,2.439814699897615,Q1319904,Claus_Norreen,430188.0
26616,Mark Byrne,53/16779253_1988-11-09_2013.jpg,male,2.439796262825357,Q6766946,Mark_Byrne,49491.0
26617,Ritchie Humphreys,80/3662280_1977-11-30_2008.jpg,male,2.4397557130382443,Q7336670,Ritchie_Humphreys,82961.0
26618,Brandon McManus,75/43730875_1991-07-25_2014.jpg,male,2.439697145296097,Q17859747,Brandon_McManus,437742.0
26619,Sadegh Hedayat,25/946425_1903-02-17_1951.jpg,male,2.4396210401478737,Q315017,Sadegh_Hedayat,275908.0
26620,Steven Whittaker,76/2984576_1984-06-16_2011.jpg,male,2.4394392643597715,Q1335180,Steven_Whittaker,241041.0
26621,Pat West,57/30236757_1923-02-21_1948.jpg,male,2.439371716506718,Q125798317,Pat_West,4331.0
26622,Slađana Perunović,06/36484806_1984-03-26_2010.jpg,female,2.4392785473868197,Q6589636,Slađana_Perunović,5199.0
26623,Alex Turner,83/3003683_1986-01-06_2014.jpg,male,2.4392723840654487,Q315643,Alex_Turner,3097122.0
26624,Graeme McDowell,81/2000781_1979-07-30_2012.jpg,male,2.43925229637863,Q964427,Graeme_McDowell,665059.0
26625,Ivan Necevski,92/11942292_1980-02-25_2009.jpg,male,2.4390298723871107,Q6097075,Ivan_Necevski,26877.0
26626,Jan Ø. Jørgensen,72/17008172_1987-12-31_2013.jpg,male,2.43884807618039,Q967741,Jan_Ø._Jørgensen,225980.0
26627,Frøy Aagre,13/41110113_1977-06-08_2010.jpg,female,2.438657999528864,Q1471873,Frøy_Aagre,20434.0
26628,Emilio Izaguirre,56/10865256_1986-05-10_2010.jpg,male,2.4385320153827137,Q350415,Emilio_Izaguirre,396065.0
26629,N. T. Wright,52/1525152_1948-12-01_2007.jpg,male,2.438477458027676,Q335125,N._T._Wright,992797.0
26630,Don Zimmer,15/1555215_1931-01-17_2009.jpg,male,2.438426773623892,Q5293769,Don_Zimmer,719463.0
26631,Kim Lucine,88/9495688_1988-09-16_2011.jpg,male,2.438375595598332,Q2597234,Kim_Lucine,4547.0
26632,Gisle Torvik,12/24542412_1975-06-02_2014.jpg,male,2.4381773892652427,Q5564973,Gisle_Torvik,5529.0
26633,Jason Campbell,96/1776596_1981-12-31_2011.jpg,male,2.4381089150210378,Q82118,Jason_Campbell,832406.0
26634,François Feldman,09/5439309_1958-05-23_2013.jpg,male,2.4379084496673338,Q3084609,François_Feldman,34982.0
26635,Jason Loewenstein,72/550972_1971-07-20_2008.jpg,male,2.437824500723557,Q5962382,Jason_Loewenstein,51865.0
26636,Suzi Quatro,31/239431_1950-06-03_2007.jpg,female,2.4376857860866497,Q234750,Suzi_Quatro,4949425.0
26637,Jan Wienese,40/17425240_1942-06-04_1967.jpg,male,2.437648566178808,Q1682360,Henri_Jan_Wienese,642.0
26638,Yuki Furukawa,90/39737190_1987-12-18_2014.jpg,male,2.4375999234673182,Q11411204,Furukawa_Yuki,3823.0
26639,Hans Reidar Holtermann,13/11777413_1895-10-20_1945.jpg,male,2.4375499464398622,Q5650656,Hans_Reidar_Holtermann,16241.0
26640,George Alan Vasey,44/4365444_1895-03-29_1943.jpg,male,2.4374579462487804,Q5536120,George_Alan_Vasey,53350.0
26641,Lori Singer,58/1680758_1957-11-06_1983.jpg,female,2.4374298634282034,Q255720,Lori_Singer,2556388.0
26642,"Erin ""Syd"" Sidney",98/36958698_1982-05-29_2011.jpg,male,2.4373626190829087,Q5389095,"Erin_""Syd""_Sidney",7369.0
26643,Jack Siedlecki,72/27570472_1951-07-23_2008.jpg,male,2.437310067652499,Q6115157,Jack_Siedlecki,11363.0
26644,Harry Chapin,50/171050_1942-12-07_1980.jpg,male,2.4372762621914608,Q1586454,Harry_Chapin,2988182.0
26645,Magdalena Ribbing,79/44858379_1940-07-30_2012.jpg,female,2.4371399816583854,Q4974651,Magdalena_Ribbing,13690.0
26646,Raymond A. Spruance,06/234106_1886-07-03_1944.jpg,male,2.436999986744063,Q316471,Raymond_A._Spruance,1070626.0
26647,Verran Tucker,84/28000384_1988-06-26_2010.jpg,male,2.4367516984422024,Q12071599,Verran_Tucker,5117.0
26648,Richard Rado,84/614984_1906-04-28_1967.jpg,male,2.436581715471609,Q77515,Richard_Rado,24511.0
26649,Kyle Lowry,39/5792539_1986-03-25_2015.jpg,male,2.436496960575832,Q974603,Kyle_Lowry,6726524.0
26650,Gunārs Saliņš,26/37293926_1924-04-21_1964.jpg,male,2.436341991056899,Q5618503,Gunars_Salins,156.0
26651,Beverly Burns,37/18316537_1949-08-15_1993.jpg,female,2.436295131327064,Q2812555,Beverly_Burns,26107.0
26652,Florence Rice,02/1047002_1907-02-14_1940.jpg,female,2.4359929456284126,Q3074028,Florence_Rice,144524.0
26653,John Gouriet,90/14280990_1935-06-01_2010.jpg,male,2.4359598390735484,Q6235894,John_Gouriet,27063.0
26654,Julieta Granada,43/8019743_1986-11-17_2007.jpg,female,2.435900007653144,Q6308948,Julieta_Granada,23661.0
26655,Stefanos Kotsolis,88/6706288_1979-06-05_2014.jpg,male,2.4358866484952246,Q1724020,Stefanos_Kotsolis,37510.0
26656,Robbie Kruse,24/11426624_1988-10-05_2013.jpg,male,2.4357573347962163,Q1356772,Robbie_Kruse,532858.0
26657,Dawn Richard,34/5517734_1983-08-05_2010.jpg,female,2.435657252520418,Q454428,Dawn_Richard,552403.0
26658,Cor Schuuring,17/39080117_1942-03-30_1964.jpg,male,2.435625925451617,Q718293,Cor_Schuuring,1781.0
26659,Zubeen Garg,52/5528352_1972-11-18_2007.jpg,male,2.435613171175317,Q3595893,Zubeen_Bouthakur_Garg,
26660,Edward Woodward,11/863211_1930-06-01_1971.jpg,male,2.4353308503775386,Q712968,Edward_Woodward,2568190.0
26661,Sander Puri,44/14810144_1988-05-07_2013.jpg,male,2.435316660156285,Q261021,Sander_Puri,57644.0
26662,René Gartler,49/22019049_1985-10-21_2010.jpg,female,2.4352663265157903,Q874163,René_Gartler,8023.0
26663,Chris Dickinson,57/41953557_1994-11-04_2013.jpg,male,2.4352441389682187,Q109224556,Chris_Dickinson,14797.0
26665,Daniel Borimirov,25/1440525_1970-01-15_2011.jpg,male,2.435065272629246,Q465253,Daniel_Borimirov,47853.0
26666,Jenna Kingsley,14/21072314_1992-03-24_2013.jpg,female,2.4350250292853457,Q6177749,Jenna_Kingsley,4865.0
26667,Nik Kershaw,45/331045_1958-03-01_2013.jpg,male,2.4348502006342025,Q453812,Nik_Kershaw,1341276.0
26668,Michael Verhoeven,92/874292_1938-07-13_2009.jpg,male,2.4346960327818365,Q67641,Michael_Verhoeven,160960.0
26669,Çağlar Birinci,61/19290961_1985-10-02_2010.jpg,male,2.4346076682850497,Q272734,Çağlar_Birinci,9372.0
26670,Galina Yermolayeva,43/37531043_1937-02-04_1967.jpg,female,2.434552909714573,Q5518690,Galina_Yermolayeva,637.0
26671,Jean Malaurie,46/26916946_1922-12-22_1990.jpg,male,2.4341113629244013,Q1685674,Jean_Malaurie,18247.0
26672,Gail Goestenkors,22/4576222_1963-02-26_2009.jpg,female,2.434094434522056,Q5517083,Gail_Goestenkors,123151.0
26673,Wong Kar-wai,62/213362_1958-07-17_2008.jpg,male,2.4340876409433205,Q55431,Wong_Kar-wai,2876074.0
26674,Petr Váša,70/36291370_1965-02-07_2011.jpg,male,2.434053091859301,Q7178600,Petr_Váša,3029.0
26675,Ray Danton,23/12750123_1931-09-19_1961.jpg,male,2.4340490343536034,Q932660,Ray_Danton,597598.0
26676,Lassana Diarra,94/2340294_1985-03-10_2013.jpg,male,2.4340300680974014,Q485196,Lassana_Diarra,2184900.0
26677,Maria Cuffaro,95/39177995_1964-08-18_2009.jpg,female,2.433871450553037,Q3847232,Maria_Cuffaro,11435.0
26678,Chet Faker,08/38341508_1988-06-23_2013.jpg,male,2.433825791022841,Q5094088,Chet_Faker,1017826.0
26679,Miki Fujimoto,22/772022_1985-02-26_2010.jpg,female,2.43379421969738,Q1142789,Miki_Fujimoto,74945.0
26680,Martin Bláha,47/45507947_1977-09-12_2011.jpg,male,2.4336848075794864,Q1903470,Martin_Bláha,2053.0
26681,Raphael Sbarge,52/6265252_1964-02-12_2014.jpg,male,2.4336605445736934,Q277099,Raphael_Sbarge,894403.0
26682,Paula Lima,97/11980097_1970-10-10_2009.jpg,female,2.4335063291386567,Q7154722,Paula_Lima,20702.0
26683,Svein Tuft,38/5791638_1977-05-09_2008.jpg,male,2.4334598949584185,Q552736,Svein_Tuft,60000.0
26684,Tariku Bekele,89/6943389_1987-02-28_2008.jpg,male,2.4332798232600377,Q1674,Tariku_Bekele,80911.0
26685,Usha Uthup,11/1602411_1947-11-07_2012.jpg,female,2.4332595728321547,Q3595144,Usha_Uthup,1797996.0
26686,Darryl O'Young,20/7582720_1980-03-26_2010.jpg,male,2.43324652551469,Q1166722,Darryl_O'Young,39746.0
26687,James Ellroy,84/388084_1948-03-04_2011.jpg,male,2.433217708175821,Q318487,James_Ellroy,1281381.0
26688,Hana Laszlo,99/9811999_1953-06-14_2004.jpg,female,2.4329747744278643,Q287420,Hana_Laszlo,51160.0
26689,John Lustig,57/90757_1953-01-25_2010.jpg,male,2.432774618211579,Q3809427,John_Lustig,5871.0
26690,Tetsuo Hara,66/2312566_1961-09-02_2013.jpg,male,2.432610704333842,Q1319232,Tetsuo_Hara,243315.0
26692,Carmine Appice,07/1072707_1946-12-15_2011.jpg,male,2.4324968370982187,Q361167,Carmine_Appice,1213458.0
26693,Iain Fyfe,84/2858884_1982-04-03_2008.jpg,male,2.432486149568973,Q497869,Iain_Fyfe,22059.0
26694,Daniel Berg Hestad,63/3302063_1975-07-30_2013.jpg,male,2.432364130605061,Q967613,Daniel_Berg_Hestad,67758.0
26695,Kazuki Sakamoto,87/41820387_1990-04-10_2013.jpg,male,2.432234167351212,Q16233532,Kazuki_Sakamoto,3920.0
26696,Anton Rogochiy,88/22329788_1982-01-23_2011.jpg,male,2.432225007814144,Q4395649,Anton_Rogochiy,1181.0
26697,Joe Beevers,15/3751215_1967-12-09_2007.jpg,male,2.4320232429236213,Q6208567,Joe_Beevers,43656.0
26698,Evert Taube,71/635571_1890-03-12_1961.jpg,male,2.431914706618914,Q455625,Evert_Taube,141333.0
26699,Little Mack Simmons,04/25808904_1933-01-25_1975.jpg,male,2.4317457930854083,Q1865697,Little_Mack_Simmons,11078.0
26700,Rúben Neves,87/43465987_1997-03-13_2014.jpg,male,2.431672681840598,Q17486599,Rúben_Neves,2591998.0
26701,Fortunio Bonanova,94/428894_1895-01-13_1947.jpg,male,2.431553793020608,Q1439141,Fortunio_Bonanova,114642.0
26702,Alex Meechan,51/3878751_1980-01-29_2011.jpg,male,2.4315447197469053,Q4717482,Alex_Meechan,19649.0
26703,Sergei Kornilenko,93/7350993_1983-06-14_2009.jpg,male,2.431485543055528,Q1299125,Sergei_Kornilenko,58235.0
26704,P. K. Subban,31/21348731_1989-05-13_2015.jpg,male,2.431479108072033,Q27535,P._K._Subban,4781676.0
26705,Neil Austin,53/6637853_1983-04-26_2013.jpg,male,2.431399738668741,Q112628877,Neil_Austin,18337.0
26706,Maria Kouvatsou,65/41568865_1979-11-02_2010.jpg,female,2.4313663271609443,Q303414,Maria_Kouvatsou,4670.0
26707,Rasoul Khadem,55/7466355_1972-03-18_2013.jpg,male,2.43122888080022,Q931221,Rasoul_Khadem,70818.0
26708,Wayne Brady,97/524997_1972-06-02_2010.jpg,male,2.4310052854583515,Q1397155,Wayne_Brady,7687696.0
26709,Henk Blezer,83/22462183_1961-07-14_2011.jpg,male,2.430968334144589,Q2474336,Henk_Blezer,6623.0
26710,Walter Baxter,46/35993346_1915-05-17_1951.jpg,male,2.4308821523156854,Q7964267,Walter_Baxter,12906.0
26711,Per Gessle,43/67243_1959-01-12_2011.jpg,male,2.43087631605502,Q312801,Per_Gessle,1172314.0
26712,Walter Richard Miles,37/44409537_1885-03-29_1947.jpg,male,2.430841243561235,Q2545869,Walter_Richard_Miles,9234.0
26713,Jessie Mae Hemphill,12/1827612_1923-10-18_1980.jpg,female,2.43082049642038,Q3177699,Jessie_Mae_Hemphill,73376.0
