,subject,path,gender,face_score1,s_uri,s_wiki_title,s_pop
8876,Rich Cullen,73/30521473_1975-01-12_2003.jpg,male,0.7673105069540681,Q7323230,Rich_Cullen,2959.0
8877,Hap Perry,89/41321989_1896-03-30_1947.jpg,male,2.630357721714927,Q16011635,Hap_Perry,2959.0
8878,Kimberly Yokers,54/22591654_1982-05-24_2010.jpg,female,1.9078683617282897,Q10469286,Kimberly_Yokers,2959.0
8879,Pierre Patry,57/11887757_1933-11-02_2012.jpg,male,2.591740035370531,Q781808,Pierre_Patry,2959.0
8880,Anders Qvist,44/13894444_1987-07-31_2011.jpg,male,2.8351061675447657,Q4753897,Anders_Qvist,2955.0
8881,Ahmadulhaq Che Omar,01/34754101_1981-02-11_2012.jpg,male,2.5506147166709647,Q4695670,Ahmadulhaq_Che_Omar,2952.0
8882,Corbinian Böhm,66/11287466_1966-08-07_2012.jpg,male,3.9776520160291753,Q472779,Corbinian_Böhm,2951.0
8883,Esther Overton,58/36388558_1990-03-26_2012.jpg,female,3.56995787391755,Q5401265,Esther_Overton,2950.0
8884,Zoltán Horváth,92/25689692_1937-03-12_1960.jpg,male,2.1354150951898108,Q218944,Zoltán_Horváth,2948.0
8885,Antonio Piedra,65/35817965_1985-10-10_2008.jpg,male,3.9351671670987822,Q577603,Antonio_Piedra,2947.0
8886,Roger van Hamburg,91/5870091_1954-04-05_1968.jpg,male,4.672111295700137,Q7359232,Roger_van_Hamburg,2947.0
8887,Phil Gascoine,89/17774689_1934-06-08_2004.jpg,male,3.58236019079904,Q7181905,Phil_Gascoine,2946.0
8888,Silvio Smalun,31/9262131_1979-11-02_2006.jpg,male,2.265921202767462,Q461159,Silvio_Smalun,2945.0
8889,Gregor Gazvoda,07/35674907_1981-10-15_2013.jpg,male,1.1231883866300256,Q250714,Gregor_Gazvoda,2944.0
8890,Mikael Rynell,27/21003727_1982-02-25_2011.jpg,female,1.4328275305635698,Q3916018,Mikael_Rynell,2942.0
8891,Rick Redewill,64/11644064_1952-08-09_1990.jpg,male,0.992343679060604,Q7331660,Rick_Redewill,2941.0
8892,Radka Bártová,73/9068673_1990-07-16_2007.jpg,female,1.820346120445953,Q7281418,Radka_Bártová,2941.0
8893,Matthieu Sprick,49/5808749_1981-09-29_2009.jpg,female,3.3948214318598366,Q1341301,Matthieu_Sprick,2938.0
8894,Patricia Gleščič,07/33950807_1994-07-16_2012.jpg,female,1.3614488942517795,Q7145603,Patricia_Gleščič,2936.0
8895,Claus Madsen,27/8133227_1975-03-11_2012.jpg,male,3.457942017704692,Q5129520,Claus_Madsen,2936.0
8896,Maximilian Mechler,64/34611864_1984-01-03_2012.jpg,male,3.6186440160585054,Q62595,Maximilian_Mechler,2936.0
8897,Janel Manns,75/36348275_1966-05-28_2012.jpg,female,4.05878728102541,Q13512692,Janel_Manns,2932.0
8898,Tamás Almási,01/36818901_1948-07-26_2013.jpg,male,0.926529889620248,Q658352,Tamás_Almási,2929.0
8899,Sydney B. Mitchell,46/24502246_1878-06-24_1960.jpg,male,3.763219173349376,Q15440677,Sydney_B._Mitchell,2927.0
8900,Jesper Faurschou,92/22989292_1983-07-01_2014.jpg,male,5.166038887858074,Q915934,Jesper_Faurschou,2924.0
8901,Gvidas Sabeckis,98/34901998_1984-03-27_2012.jpg,male,2.014192140881768,Q12656302,Gvidas_Sabeckis,2924.0
8902,Vasily Zhdanov,59/38286359_1963-01-12_1987.jpg,male,4.777915990091988,Q1348749,Vasily_Zhdanov,2924.0
8903,Hikmet Balioğlu,76/38758076_1990-08-04_2014.jpg,male,2.8630705866496617,Q1368791,Hikmet_Balioğlu,2923.0
8904,Konstantin Galkin,42/22508042_1961-05-28_2011.jpg,male,2.79596169216865,Q6429925,Konstantin_Galkin,2922.0
8905,Carlos Rivero,80/43490980_1988-05-20_2014.jpg,male,0.9692161053371172,Q5042562,Carlos_Rivero,2921.0
8906,Verl Lillywhite,20/44613620_1926-12-05_1950.jpg,male,1.5793025801384204,Q18631394,Verl_Lillywhite,2920.0
8907,George Palao,00/38882500_1940-10-04_1977.jpg,male,0.7497615795286525,Q15130048,George_Palao,2919.0
8908,Wojciech Buciarski,82/44936582_1950-04-17_1975.jpg,male,2.6161209645416115,Q892381,Wojciech_Buciarski,2917.0
8909,Roman Grigoryan,63/23572763_1982-09-14_2011.jpg,male,5.3009674138177525,Q4149439,Roman_Grigoryan,2915.0
8910,Abedin Mahdavi,31/39486031_1981-10-30_2011.jpg,male,3.572917529255728,Q16221423,Abedin_Mahdavi,2914.0
8911,Iva Mocová,63/33341563_1980-08-23_2012.jpg,female,1.1315967477468678,Q6095659,Iva_Mocová,2910.0
8912,Mikael Redin,37/34812137_1989-02-25_2011.jpg,male,2.8404476361064552,Q6845623,Mikael_Redin,2910.0
8913,Markus Rüegg,84/43313684_1959-05-20_2011.jpg,male,3.7992078688854303,Q17352987,Markus_Rüegg,2910.0
8914,Hryhory Bazhul,18/8348018_1906-01-22_1948.jpg,male,2.053203344862569,Q11807969,Hryhory_Bazhul,2909.0
8915,Debbie Watson,62/3499662_1949-01-17_1965.jpg,female,4.382713733627348,Q5248008,Debbie_Watson,2909.0
8916,Arleigh Williams,42/33520342_1912-10-27_1979.jpg,male,3.0432585426783825,Q4792117,Arleigh_Williams,2909.0
8917,Vivian Smith,49/40753749_1951-09-15_2008.jpg,female,4.853251353268428,Q7937773,Vivian_Smith,2909.0
8918,Tarik Belmadani,42/36886742_1987-11-17_2014.jpg,male,4.317404946989615,Q7686054,Tarik_Belmadani,2909.0
8919,Earl Murray,64/44613764_1926-07-16_1950.jpg,male,0.7528634694004884,Q18631733,Earl_Murray,2908.0
8920,Brenda Joyce,22/2980822_1917-02-25_1940.jpg,female,1.939355959950536,Q424722,Brenda_Joyce,2906.0
8921,Paweł Czarnota,07/45256107_1988-04-14_2011.jpg,male,3.249685975594625,Q2065105,Paweł_Czarnota,2906.0
8922,Djong Victorin Yu,08/39932208_1957-06-02_2013.jpg,male,0.938801972156152,Q16189578,Djong_Victorin_Yu,2904.0
8923,Harry Costello,92/29803292_1891-11-09_1957.jpg,male,0.9436229974486858,Q5668077,Harry_Costello,2903.0
8924,Shaun Rogers,12/8495512_1985-07-22_2007.jpg,male,2.2587163909032903,Q7490954,Shaun_Rogers,2903.0
8925,Yoann Bagot,91/39924291_1987-09-06_2013.jpg,male,4.982401489878464,Q1344488,Yoann_Bagot,2902.0
8926,Herold J. Weiler,93/39337793_1886-04-12_1940.jpg,male,4.834117741646142,Q15995830,Herold_J._Weiler,2901.0
8927,Lutz Unger,07/35730107_1951-06-19_1970.jpg,male,1.988619423126172,Q1878232,Lutz_Unger,2901.0
8928,Maria Prilezhayeva,03/41390903_1903-06-22_1980.jpg,female,3.529360180120233,Q4378520,Maria_Prilezhayeva,2900.0
8929,Oleg Logvin,04/38268004_1959-05-23_1980.jpg,male,4.131430132219107,Q1254281,Oleg_Logvin,2898.0
8930,Aaf Bouber,52/35754652_1885-10-17_1965.jpg,female,2.7293345433832954,Q4661159,Aaf_Bouber,2897.0
8931,Martín Mandra,50/20686450_1975-12-20_2015.jpg,male,4.065929745560323,Q3822347,Martín_Mandra,2897.0
8932,Art Faircloth,04/43908404_1921-07-08_1948.jpg,male,1.842141381012092,Q18131851,Art_Faircloth,2896.0
8933,Ilia Popov,04/45263404_1982-05-17_2015.jpg,male,3.8968829215489738,Q16687130,Ilya_Popov,2896.0
8934,Alain Bergeron,09/9122709_1950-02-11_2014.jpg,male,1.199473487078118,Q2829554,Alain_Bergeron,2896.0
8935,Sean Cameron Michael,26/12365826_1969-12-24_2009.jpg,male,4.411067202951773,Q2262098,Sean_Michael,2892.0
8936,Jeff Stewart,57/2391057_1955-10-28_2012.jpg,male,3.563538559052971,Q6175061,Jeff_Stewart,2891.0
8937,Elke Sehmisch,54/35716954_1955-05-04_1971.jpg,female,4.198795026569209,Q1331572,Elke_Sehmisch,2890.0
8938,Abduljalil Khalil,82/39692582_1961-12-14_2012.jpg,male,2.9311325151779744,Q16194140,Abduljalil_Khalil,2890.0
8939,Belinda Schönberger,18/31776318_1991-08-27_2011.jpg,female,4.238791059311805,Q815626,Belinda_Schönberger,2889.0
8940,Sofia Bleckur,81/38617281_1984-07-03_2014.jpg,female,3.9291261968734617,Q325821,Sofia_Bleckur,2888.0
8941,Serhiy Symonenko,61/15638261_1981-06-12_2010.jpg,male,4.123867858458361,Q2657310,Serhiy_Symonenko,2886.0
8942,Diane Valkenburg,42/11914142_1984-08-30_2008.jpg,female,3.6342612366919895,Q445965,Diane_Valkenburg,2886.0
8943,Peter Drost,14/5856114_1958-02-25_1980.jpg,male,1.394019135906179,Q2463365,Peter_Drost,2885.0
8944,Val Roberts,31/47021331_1938-07-10_1964.jpg,female,1.5413413121539905,Q20738067,Val_Roberts,2884.0
8945,Shilton dos Santos,99/26779899_1982-08-10_2010.jpg,male,1.5343706084685955,Q7496779,Shilton_dos_Santos,2884.0
8946,Elkouria Amidane,76/29801676_1985-09-29_2009.jpg,female,0.8981798373945497,Q3445701,Elkouria_Amidane,2883.0
8947,Stan Keller,03/24053103_1907-05-01_1994.jpg,male,2.8250163770984305,Q7597723,Stan_Keller,2883.0
8948,Pablo Urtasun,07/22799107_1980-03-29_2009.jpg,male,2.09586974063748,Q738702,Pablo_Urtasun,2883.0
8949,Peder Lamm,05/42537705_1970-12-04_2008.jpg,male,4.220744951936309,Q5932980,Peder_Lamm,2881.0
8950,Ramón Vega Hidalgo,50/42703150_1934-11-01_2006.jpg,male,4.477225673989329,Q6100107,Ramón_Vega_Hidalgo,2881.0
8951,Siegfried van Praag,83/19158383_1899-08-08_1962.jpg,male,1.2951376236236505,Q2781773,Siegfried_van_Praag,2879.0
8952,Kevin Bolland,45/17139545_1959-11-06_2007.jpg,male,3.691933380305598,Q6395854,Kevin_Bolland,2878.0
8953,Claudia Nicoleitzik,44/21535144_1989-12-08_2013.jpg,female,1.8026350657578432,Q383172,Claudia_Nicoleitzik,2877.0
8954,Zeki Ayvaz,54/41041654_1989-10-01_2013.jpg,male,1.1416043808415548,Q187256,Zeki_Ayvaz,2876.0
8955,Joachim Walter,72/24500472_1940-10-23_1967.jpg,male,2.793338309384169,Q1303175,Joachim_Walter,2875.0
8956,Erinn Walters,32/36348032_1995-05-11_2012.jpg,female,4.725723324683961,Q5389277,Erinn_Walters,2874.0
8957,Maksim Sidorov,51/31119451_1986-05-13_2012.jpg,male,1.086641114898963,Q16697538,Maksim_Sidorov,2872.0
8958,Terrence Woodyard,17/13978717_1982-12-26_2011.jpg,male,3.0427165192520023,Q7703529,Terrence_Woodyard,2871.0
8959,Adrijana Knežević,36/44436636_1987-01-20_2013.jpg,female,2.373091367520334,Q2825323,Adrijana_Knežević,2870.0
8960,Mario Frick,37/2503237_1974-09-07_2009.jpg,male,3.4880797913847954,Q415031,Mario_Frick,2870.0
8961,Carsten Bergemann,52/27816152_1979-01-24_2006.jpg,female,0.7388895423017587,Q84433,Carsten_Bergemann,2867.0
8962,Erica Rossi,95/36208595_1955-11-20_1970.jpg,female,4.522748817067341,Q3731561,Erica_Rossi,2866.0
8963,Goran Švob,34/34113634_1947-05-29_2008.jpg,male,2.477092230514091,Q5584507,Goran_Švob,2865.0
8964,Jan Hugens,02/41405402_1939-03-22_1968.jpg,male,4.106020895361533,Q2279008,Jan_Hugens,2864.0
8965,Howard Hartley,04/12632404_1924-09-26_1952.jpg,male,4.7942357609703325,Q5919858,Howard_Hartley,2862.0
8966,Maud Roetgering,97/34282397_1992-07-31_2014.jpg,female,4.458686337060423,Q1994945,Maud_Roetgering,2859.0
8967,Anna Couani,93/7968193_1948-04-06_1976.jpg,female,2.59775352050569,Q4766930,Anna_Couani,2859.0
8968,Kanako Nishi,82/37298682_1970-12-13_2009.jpg,female,1.6880544013497245,Q11627291,Kanako_Nishi,2858.0
8969,Eckart Breitschuh,28/31320528_1964-08-16_2004.jpg,male,2.556659810266107,Q110056,Eckart_Breitschuh,2858.0
8970,Jack Owens,51/3096151_1904-11-17_1995.jpg,male,1.622770295866994,Q6114481,Jack_Owens,2857.0
8971,Emmanuel Magnien,58/42753958_1971-05-07_1997.jpg,male,1.5775628472995735,Q1338359,Emmanuel_Magnien,2856.0
8972,Jean Pierre Mvuyekure,90/36702290_1984-07-28_2012.jpg,male,1.555441923026632,Q5240174,Jean_Pierre_Mvuyekure,2856.0
8973,Richard G. Tieskens,58/35300458_1957-10-24_2010.jpg,male,2.1654096557660614,Q7325843,Richard_G._Tieskens,2855.0
8974,Roy Sentjens,45/11890145_1980-12-15_2008.jpg,male,0.9945889350413746,Q1399036,Roy_Sentjens,2855.0
8975,Bob Gaona,52/36362952_1931-01-03_1955.jpg,female,4.3211835838624655,Q4932500,Bob_Gaona,2853.0
8976,Bogdan Lascăr,31/32942831_1974-07-30_2011.jpg,male,2.7935377180261813,Q4937446,Bogdan_Lascăr,2852.0
8977,Jawshing Arthur Liou,81/44079581_1968-06-13_2014.jpg,male,2.7370386197933727,Q18216865,Jawshing_Arthur_Liou,2852.0
8978,Shimon Mazeh,29/41714229_1907-09-03_1941.jpg,male,4.650413734710556,Q2159932,Shimon_Mazeh,2852.0
8979,Michel Bernard,25/41674825_1931-12-31_1963.jpg,male,3.5865311780276725,Q3249097,Michel_Bernard,2852.0
8980,Jean Pieters,21/43845421_1962-01-05_2008.jpg,male,3.794792384206137,Q18066937,Jean_Pieters,2850.0
8981,Matthew Gray,47/33237147_1977-12-20_2000.jpg,male,3.820900117425434,Q6790589,Matthew_Gray,2846.0
8982,Richard Eliason,10/36388510_1988-04-08_2012.jpg,male,3.695838412487123,Q7325481,Richard_Eliason,2845.0
8983,Jean Schmit,85/38065485_1931-08-09_1954.jpg,male,4.242444499660666,Q16764622,Jean_Schmit,2845.0
8984,Silvano Basagni,69/36316369_1938-08-06_1972.jpg,male,2.3499676271419507,Q3960621,Silvano_Basagni,2844.0
8985,Aloysius Yap,91/35599791_1987-10-20_2012.jpg,male,4.005652148210586,Q4734724,Aloysius_Yap,2843.0
8986,Amos Bar,38/31311138_1931-10-15_1980.jpg,male,3.8641959446201097,Q4747833,Amos_Bar,2843.0
8987,Florian Neuhold,73/40805073_1993-07-06_2012.jpg,male,5.537590238334967,Q1429834,Florian_Neuhold,2842.0
8988,Kalle Keituri,81/8165381_1984-04-25_2010.jpg,male,2.5553493580763367,Q14728,Kalle_Keituri,2842.0
8989,Vasili Baskakov,09/23733909_1962-09-09_2008.jpg,female,4.768536622341194,Q4079015,Vasili_Baskakov,2841.0
8990,Anabel Balkenhol,12/46322912_1972-04-08_2013.jpg,female,3.4912807216768056,Q483228,Anabel_Balkenhol,2840.0
8991,Sergio Romano,18/36985318_1929-07-07_2008.jpg,male,2.040874548869192,Q7454389,Sergio_Romano,2839.0
8992,David Boily,93/36566093_1990-04-28_2012.jpg,male,3.152770836449821,Q1173776,David_Boily,2838.0
8993,Anna Várhelyi,86/43746786_1991-05-04_2014.jpg,female,4.071558334443493,Q18129006,Anna_Várhelyi,2836.0
8994,Valentijn Lietmeijer,27/40677327_1991-05-08_2011.jpg,male,4.766204902351048,Q15020868,Valentijn_Lietmeijer,2835.0
8995,Anders Konradsen,40/23033540_1990-07-18_2011.jpg,male,5.026591877319118,Q1790935,Anders_Ågnes_Konradsen,2831.0
8996,Alfredo Bryce,30/1533830_1939-02-19_2007.jpg,male,2.461913486361582,Q734092,Alfredo_Bryce_Echenique,2831.0
8997,Gary Williamson,56/31781456_1941-09-25_1961.jpg,male,4.020287396988671,Q17238853,Gary_Williamson,2830.0
8998,Artur Jakubiec,15/45309915_1973-12-03_2013.jpg,male,4.661060125933537,Q4537110,Artur_Jakubiec,2829.0
8999,Nitzan Chen,32/39474432_1963-10-04_2013.jpg,male,4.239526221107701,Q6665067,Nitzan_Chen,2828.0
9000,Wik Jongsma,01/20138301_1943-04-04_1994.jpg,male,2.241543613850139,Q382572,Wik_Jongsma,2826.0
9001,Dániel Kóger,36/34556536_1989-11-10_2011.jpg,male,3.146448070140196,Q841799,Dániel_Kóger,2822.0
9002,Jack Connors,04/40454804_1994-10-24_2014.jpg,male,0.9233072611875488,Q20815136,Jack_Connors,2822.0
9003,Jochen Meißner,91/21043291_1943-05-08_1965.jpg,male,1.6551406902213026,Q100302,Jochen_Meißner,2821.0
9004,Georg Grüner,59/26620759_1915-08-09_1942.jpg,male,2.974815564992948,Q5535701,Georg_Grüner,2820.0
9005,Rait Keerles,16/21552216_1980-11-22_2007.jpg,male,2.15549610888992,Q7285193,Rait_Keerles,2818.0
9006,Ester Goldfeld,68/27564268_1993-07-04_2010.jpg,female,1.0553991984121067,Q5400972,Ester_Goldfeld,2818.0
9007,Volker Hage,46/43398346_1949-09-09_2015.jpg,male,2.2291262651446173,Q2531015,Volker_Hage,2818.0
9008,Alexandra Uteev Johnson,47/25480147_1946-08-09_1972.jpg,female,2.744659220995395,Q4720769,Alexandra_Uteev_Johnson,2814.0
9009,Philipp Tischendorf,09/9068809_1988-06-07_2007.jpg,male,1.2835198034154705,Q323798,Philipp_Tischendorf,2813.0
9010,Robert Szpak,25/20443725_1989-12-31_2009.jpg,male,3.077721897624912,Q3436376,Robert_Szpak,2812.0
9011,Siegfried Fülle,94/36291194_1939-10-06_1957.jpg,male,3.318028950180496,Q2283343,Siegfried_Fülle,2811.0
9012,Vassil Evtimov,75/24406375_1977-05-30_2009.jpg,male,3.2337119905751863,Q1856664,Vasco_Evtimov,2809.0
9013,Mirko Selvaggi,14/28061414_1985-02-11_2008.jpg,male,1.1969415990442878,Q1938338,Mirko_Selvaggi,2808.0
9014,Basil Davey,45/24614445_1897-11-21_1953.jpg,male,4.288043461081946,Q4867144,Basil_Davey,2807.0
9015,Hugo Raes,68/11630168_1929-05-26_1971.jpg,female,2.7890234361983204,Q3036785,Hugo_Raes,2807.0
9016,Alfonso Gumucio Reyes,39/9478039_1914-08-03_1953.jpg,male,4.863509172478345,Q4722039,Alfonso_Gumucio_Reyes,2806.0
9017,Ralph Mitterling,92/30943192_1890-04-19_1954.jpg,male,3.5516338861208707,Q7287869,Ralph_Mitterling,2805.0
9018,Mervyn Wingfield,46/38279846_1911-01-16_1955.jpg,male,2.595783391439215,Q15971372,Mervyn_Wingfield,2801.0
9019,Mickey Wernick,53/3740353_1944-07-02_2007.jpg,male,3.8011910754911256,Q16106845,Mickey_Wernick,2798.0
9020,Clef nite,60/44358960_1985-10-04_2014.jpg,male,1.7548145653237974,Q18685449,Clef_nite,2797.0
9021,Judit Turóczy,61/32334661_1948-03-11_1966.jpg,female,4.224428691253143,Q11722376,Judit_Turóczy,2794.0
9022,Mamorallo Tjoka,62/36584062_1984-10-25_2012.jpg,female,2.2836824532129536,Q11880732,Mamorallo_Tjoka,2793.0
9023,Glenn Thompson,91/21188491_1964-12-06_2013.jpg,male,4.289993703439992,Q5569144,Glenn_Thompson,2791.0
9024,Anikó Kálovics,67/26907967_1977-05-13_2012.jpg,female,2.7089333809321534,Q526976,Anikó_Kálovics,2790.0
9025,Clyde T. Lusk,11/42272911_1932-12-20_1989.jpg,male,2.848387752488033,Q16092888,Clyde_T._Lusk,2789.0
9026,Sebastian Eisenlauer,56/43063156_1990-03-13_2014.jpg,male,6.167035200970775,Q2977312,Sebastian_Eisenlauer,2787.0
9027,Raina Fehl,29/23421429_1920-08-23_2008.jpg,female,2.673776568667858,Q7284533,Raina_Fehl,2786.0
9028,Mayara,60/41653660_1987-09-04_2013.jpg,female,3.18897132708557,Q20000650,Mayara,2786.0
9029,Milo Sukup,36/31370636_1917-07-09_1940.jpg,male,4.993301124033347,Q6860361,Milo_Sukup,2784.0
9030,Iris Smith,38/46370838_1979-10-15_2010.jpg,female,1.2209231462690788,Q1672753,Iris_Smith,2783.0
9031,Paul Conlin,44/35863944_1943-01-26_1962.jpg,male,1.782199668973892,Q7149926,Paul_Conlin,2783.0
9032,Klára Kadlecová,20/32215520_1995-04-04_2011.jpg,female,1.2089310542822795,Q1776655,Klára_Kadlecová,2783.0
9033,Adolph Verschueren,67/37868067_1922-06-10_1957.jpg,male,3.2936353415729216,Q365538,Adolph_Verschueren,2782.0
9034,Richard Caramanolis,04/41665904_1958-03-07_1984.jpg,male,4.968280810083059,Q15629755,Richard_Caramanolis,2781.0
9035,Lin Chia-ying,69/18901169_1982-11-05_2012.jpg,female,4.690764562309292,Q6550007,Lin_Chia-ying,2781.0
9036,Ron Lauback,87/15685887_1942-09-11_1966.jpg,male,2.7879200201960006,Q7364067,Ron_Lauback,2780.0
9037,Einar Sissener,20/24379920_1897-09-21_1955.jpg,male,4.61517825426899,Q5349698,Einar_Sissener,2778.0
9038,Jonas Howden Sjøvaag,21/46935921_1978-11-03_2014.jpg,male,0.925921882911155,Q19376419,Jonas_Howden_Sjøvaag,2777.0
9039,Zuzana Bergrová,37/32222137_1984-11-24_2010.jpg,female,2.1875573296748687,Q231184,Zuzana_Bergrová,2776.0
9040,Fatih Atik,43/22267343_1984-02-25_2010.jpg,male,1.8913150807523484,Q3067213,Fatih_Atık,2775.0
9041,Paweł Piotrowski,58/32671758_1985-09-24_2013.jpg,male,3.330607224766341,Q7156195,Paweł_Piotrowski,2775.0
9042,Nicolas Marroc,71/26124171_1986-12-05_2011.jpg,male,1.7979788570231874,Q575765,Nicolas_Marroc,2775.0
9043,Bertha Urdang,78/44948178_1912-04-12_1987.jpg,female,0.8970466672318242,Q6966052,Bertha_Urdang,2773.0
9044,Karl-Heinz Friedrich,75/38427475_1934-07-31_1960.jpg,male,4.689902043093098,Q6371431,Karl-Heinz_Friedrich,2772.0
9045,Mansoor al-Jamri,93/8602293_1961-12-17_2011.jpg,male,5.220885888950525,Q4117193,Mansoor_Al-Jamri,2770.0
9046,Boris Martinec,98/8931898_1988-11-27_2006.jpg,male,1.8253295192891168,Q2209213,Boris_Martinec,2768.0
9047,Christer Ulfbåge,39/45532739_1942-05-07_2014.jpg,male,3.8607077388270543,Q6219169,Christer_Ulfbåge,2768.0
9048,Kristijan Milaković,43/43464643_1992-04-21_2014.jpg,male,1.3937436611442369,Q17483979,Kristijan_Milaković,2767.0
9049,Nick Baines,34/1677834_1957-11-13_2007.jpg,male,4.078867168155977,Q7025002,Nick_Baines,2767.0
9050,Viktoriya Klyugina,46/21893646_1980-09-28_2010.jpg,female,2.8425865048886165,Q3180861,Viktoriya_Klyugina,2767.0
9051,Aleksandr Yeliseyev,87/31701987_1991-11-15_2012.jpg,male,3.3014691639684908,Q2029836,Aleksandr_Yeliseyev,2765.0
9052,Gula gubben,18/41178818_1958-02-18_2007.jpg,male,0.9325243552559188,Q5970219,Gula_gubben,2764.0
9053,Hadriaan van Nes,98/11472598_1942-08-07_1968.jpg,male,3.314336809414543,Q921271,Hadriaan_van_Nes,2763.0
9054,John Hemming,37/857137_1935-01-05_1961.jpg,male,1.9579351276815165,Q11773265,John_Hemming,2763.0
9055,Artemio Reyes,40/33565040_1986-09-22_2013.jpg,female,4.125470941239604,Q4797461,Artemio_Reyes,2761.0
9056,Bill Chipley,52/43909252_1920-07-02_1948.jpg,male,1.4002057672943076,Q18148938,Bill_Chipley,2760.0
9057,Vladimir Krupin,82/40286182_1941-09-07_2011.jpg,male,3.283166273265981,Q4242205,Vladimir_Krupin,2760.0
9058,Ursula Küper,84/35721184_1937-11-28_1963.jpg,female,1.3163334807048148,Q7901256,Ursula_Küper,2755.0
9059,Christian Friedrich,60/33794060_1987-07-08_2012.jpg,male,4.748866384818714,Q2965265,Christian_Friedrich,2753.0
9060,Dominique A,60/749660_1968-10-06_2012.jpg,male,2.920513768312212,Q3034954,Dominique_Ané,2752.0
9061,Frank Drost,57/5856057_1963-03-22_1982.jpg,male,0.9895491850666416,Q1984301,Frank_Drost,2751.0
9062,Jeanne Knoerle,41/24975141_1928-02-24_1979.jpg,female,4.096694847423727,Q6172129,Jeanne_Knoerle,2750.0
9063,Rex Cramphorn,66/40519566_1941-01-10_1975.jpg,male,2.411594334256091,Q16012585,Rex_Cramphorn,2750.0
9064,Daniel Peixoto,28/35595728_1986-01-05_2012.jpg,male,3.109070109304435,Q3014543,Daniel_Peixoto,2750.0
9065,Monika Tsõganova,75/41730275_1969-08-08_2012.jpg,female,2.593880185495136,Q15642604,Monika_Tsõganova,2745.0
9066,Kareema Saleh Jasim,53/35572353_1988-02-18_2013.jpg,female,3.210682191661163,Q6369212,Kareema_Saleh_Jasim,2745.0
9067,Reuben Kelto,43/28224143_1919-09-10_1940.jpg,male,4.619398656550381,Q7317476,Reuben_Kelto,2743.0
9068,Evelyn Mattern,69/46270369_1941-01-07_1985.jpg,female,4.456657736239271,Q20684738,Evelyn_Mattern,2741.0
9069,Branden Ledbetter,46/33988146_1986-05-02_2009.jpg,male,2.24305871541846,Q4956644,Branden_Ledbetter,2741.0
9070,O. A. Hankner,69/11588269_1908-06-18_1940.jpg,male,4.4502362647436495,Q7072085,O._A._Hankner,2740.0
9071,James McCallum,18/14703918_1979-04-27_2015.jpg,male,2.710188087967642,Q11775680,James_McCallum,2739.0
9072,Pete Nischt,40/23526040_1986-10-15_2010.jpg,male,1.4333441112453966,Q7172177,Pete_Nischt,2738.0
9073,Alfred Schmidt,37/4237037_1935-09-05_2005.jpg,male,3.7901686688817775,Q345904,Alfred_Schmidt,2737.0
9074,Detlef Enge,00/22964300_1952-04-12_1968.jpg,male,1.5293785386555956,Q1201243,Detlef_Enge,2735.0
9075,Herman Riddick,34/17686034_1907-07-28_1946.jpg,male,2.782701566324948,Q16006464,Herman_Riddick,2730.0
9076,Ted Toogood,25/43787325_1924-08-27_1948.jpg,male,2.99642722359338,Q18016109,Ted_Toogood,2729.0
9077,Ferenc Szekeres,52/15429152_1947-03-21_1981.jpg,male,2.396163591798013,Q390027,Ferenc_Szekeres,2728.0
9078,Diana Schröder,39/38476439_1975-04-18_1989.jpg,female,5.176445196989649,Q5271301,Diana_Schröder,2728.0
9079,Yoshihiro Fujita,40/36195540_1952-04-12_1984.jpg,male,1.1485487027425558,Q113131059,Yoshihiro_Fujita,2727.0
9080,Neil Mitchell,89/4046989_1951-11-21_2007.jpg,male,1.7755543873113258,Q6989046,Neil_Mitchell,2725.0
9081,Stojan Todorchev,20/25802820_1984-10-27_2009.jpg,male,1.1670198063335016,Q3658272,Stoyan_Todorchev,2724.0
9082,Francis Hoover,32/15873032_1914-11-15_1946.jpg,male,3.954050510699292,Q5481312,Francis_Hoover,2723.0
9083,Jorun Marie Kvernberg,33/37251333_1979-07-10_2010.jpg,female,2.596711512532714,Q11979291,Jorun_Marie_Kvernberg,2723.0
9084,Rade Novković,23/19590923_1980-06-25_2012.jpg,male,5.631086220515121,Q4322873,Rade_Novković,2721.0
9085,Julien Morice,86/45485886_1991-07-20_2014.jpg,male,4.7541029919313385,Q3189599,Julien_Morice,2721.0
9086,Reginald Schroeter,20/16985920_1921-09-11_1948.jpg,male,3.0310997474827595,Q2137240,Reginald_Schroeter,2719.0
9087,Miguel Peraza,06/11981506_1959-09-29_2007.jpg,male,2.4615475190421336,Q6844725,Miguel_Peraza,2718.0
9088,István Gáli,06/44514306_1943-07-05_1966.jpg,male,5.85756555192544,Q18713069,István_Gáli,2718.0
9089,Hugh Thornton,79/39230179_1991-06-28_2014.jpg,male,4.397979835151318,Q61602940,Hugh_Thornton,2718.0
9090,V. Trygve Jordahl,11/39974711_1898-10-26_1943.jpg,male,3.616566308992265,Q16010955,V._Trygve_Jordahl,2717.0
9091,Maakan Tounkara,71/29959871_1983-03-12_2014.jpg,female,2.9264953128868285,Q748616,Maakan_Tounkara,2717.0
9092,Gizem Giraygil,20/13725520_1986-05-08_2011.jpg,female,3.512985940812606,Q3108216,Gizem_Giraygil,2715.0
